Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 287,287,287
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.96860986912864532883
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.6934847054 | 0.0017017503
	3.6193580194 | 3.4116298348 | 0.0431509987
	14.8101968258 | 16.5941015457 | 3.1823160495
	95.6802585245 | 93.3226862605 | 5.5581469799
	80.7599408181 | 79.3009539180 | 2.1286427747
	151.9124776000 | 151.4876842170 | 0.1804494183
	38.1071303166 | 38.2677782640 | 0.0258077630
	60.5283449415 | 58.9522984846 | 2.4839224344
	15.7713610460 | 14.6038412379 | 1.3631025022
	26.9295441315 | 25.9156306588 | 1.0280205300
	45.3353975536 | 44.3438195488 | 0.9832269398
	26.9394855072 | 28.9744790842 | 4.1411988581
	18.7386443260 | 18.8640838920 | 0.0157350847
	12.9336643570 | 12.8354170491 | 0.0096525335
	14.2649027747 | 17.4640528481 | 10.2345611919
	41.8627761972 | 44.0314321321 | 4.7030685637
	23.8797765501 | 23.4188140601 | 0.2124864172
	13.8573527199 | 14.3007606091 | 0.1966105562
	14.6417113659 | 21.2963246045 | 44.2838773551
	7.6741391471 | 17.8935567132 | 104.4364953897
	21.0954875292 | 18.7653309450 | 5.4296297070
	7.3071484354 | 12.2725417635 | 24.6551309027
	8.1531554515 | 8.2145379676 | 0.0037678133
	17.5377826988 | 21.9123863252 | 19.1371568880
	16.0668745556 | 17.4664805925 | 1.9588970585
	12.1911370473 | 11.4186546500 | 0.5967290541
	8.8726714451 | 18.8191009652 | 98.9314601973
	11.2864427278 | 8.8496162131 | 5.9381234630
	10.1091975389 | 8.8496162131 | 1.5865451163
	8.0182772777 | 10.8883619269 | 8.2373858933
	14.6978954500 | 15.5184377102 | 0.6732896008
	6.2137733467 | 7.6575148898 | 2.0843896433
	18.2282702253 | 15.9161736745 | 5.3457904604
	10.7750992010 | 11.6648653999 | 0.7916838885
	10.2547250236 | 9.3853757004 | 0.7557682458
	5.8496227769 | 11.4068815622 | 30.8831252067
	7.5810516990 | 10.0304568547 | 5.9995856170
	8.4908655969 | 13.0025023400 | 20.3548661018
	6.0780658615 | 9.7120895193 | 13.2061279453
	7.0879116947 | 9.8987786339 | 7.9009729496
