Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 11,11,11
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.57841791090845262602
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.4808679279 | 0.0293657923
	3.6193580194 | 5.1107617249 | 2.2242850127
	14.8101968258 | 18.3944890680 | 12.8471508771
	95.6802585245 | 98.4216317591 | 7.5151272114
	80.7599408181 | 77.6970946032 | 9.3810269359
	151.9124776000 | 146.8298595469 | 25.8330062740
	38.1071303166 | 38.0397633979 | 0.0045383017
	60.5283449415 | 60.8523177716 | 0.1049583946
	15.7713610460 | 22.7555818311 | 48.7793399751
	26.9295441315 | 25.3268064880 | 2.5687679536
	45.3353975536 | 44.7868034343 | 0.3009555078
	26.9394855072 | 26.9922814933 | 0.0027874161
	18.7386443260 | 17.3456655519 | 1.9403898651
	12.9336643570 | 15.8098316432 | 8.2723382578
	14.2649027747 | 16.6499873431 | 5.6886283987
	41.8627761972 | 41.8019912003 | 0.0036948159
	23.8797765501 | 23.9968768610 | 0.0137124828
	13.8573527199 | 12.5866424742 | 1.6147045286
	14.6417113659 | 14.6085001638 | 0.0011029839
	7.6741391471 | 8.5217439942 | 0.7184339768
	21.0954875292 | 24.4086675445 | 10.9771618134
	7.3071484354 | 9.4369077243 | 4.5358746286
	8.1531554515 | 10.2404350077 | 4.3567359457
	17.5377826988 | 21.2312332669 | 13.6415770988
	16.0668745556 | 17.3199773762 | 1.5702666790
	12.1911370473 | 13.0493485819 | 0.7365270382
	8.8726714451 | 11.9499542576 | 9.4696695083
	11.2864427278 | 13.0260470795 | 3.0262233004
	10.1091975389 | 19.4846832288 | 87.8997319217
	8.0182772777 | 13.1581268890 | 26.4180540264
	14.6978954500 | 16.3416542465 | 2.7019429813
	6.2137733467 | 7.3220186199 | 1.2282075855
	18.2282702253 | 17.9970557017 | 0.0534601560
	10.7750992010 | 10.1292584203 | 0.4171103141
	10.2547250236 | 14.8869949221 | 21.4579244121
	5.8496227769 | 7.8945290871 | 4.1816418176
	7.5810516990 | 13.8482897942 | 39.2782733421
	8.4908655969 | 11.0775706957 | 6.6910432682
	6.0780658615 | 8.7998966222 | 7.4083626898
	7.0879116947 | 10.1571696514 | 9.4203444045
