Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 177,177,177
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 20.12970840605633426890
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.5647690079 | 9.5324303785
	3.6193580194 | 3.2964462647 | 0.1042720013
	14.8101968258 | 13.8700238723 | 0.8839251826
	95.6802585245 | 92.6404405888 | 9.2404930819
	80.7599408181 | 79.6514619409 | 1.2287254211
	151.9124776000 | 150.5141608358 | 1.9552897731
	38.1071303166 | 38.0959298105 | 0.0001254513
	60.5283449415 | 61.0350645998 | 0.2567648121
	15.7713610460 | 16.7332031605 | 0.9251402532
	26.9295441315 | 26.8554653915 | 0.0054876597
	45.3353975536 | 46.1709841838 | 0.6982050165
	26.9394855072 | 27.2741811863 | 0.1120211976
	18.7386443260 | 19.8804110284 | 1.3036312027
	12.9336643570 | 10.8470074769 | 4.3541369356
	14.2649027747 | 11.6729978428 | 6.7179711759
	41.8627761972 | 46.1475490790 | 18.3592786486
	23.8797765501 | 22.3766139439 | 2.2594978206
	13.8573527199 | 20.9009093279 | 49.6116896905
	14.6417113659 | 18.1086118609 | 12.0193990427
	7.6741391471 | 20.9009093279 | 174.9474494161
	21.0954875292 | 19.6849396796 | 1.9896452361
	7.3071484354 | 8.7385698824 | 2.0489673589
	8.1531554515 | 7.5577187501 | 0.3545448654
	17.5377826988 | 15.3381076700 | 4.8385702323
	16.0668745556 | 17.4125458123 | 1.8108311312
	12.1911370473 | 19.1209836174 | 48.0227734861
	8.8726714451 | 7.0364058050 | 3.3718715010
	11.2864427278 | 10.1185058244 | 1.3640766104
	10.1091975389 | 10.0371128498 | 0.0051962024
	8.0182772777 | 6.5146007604 | 2.2610430687
	14.6978954500 | 16.7590493096 | 4.2483552330
	6.2137733467 | 7.5577187501 | 1.8061892472
	18.2282702253 | 20.5215155476 | 5.2589741081
	10.7750992010 | 9.8732060868 | 0.8134111895
	10.2547250236 | 9.1769732020 | 1.1615489892
	5.8496227769 | 6.0437096362 | 0.0376697090
	7.5810516990 | 9.6335357510 | 4.2126907840
	8.4908655969 | 12.4852435753 | 15.9550554345
	6.0780658615 | 9.4108926449 | 11.1077343680
	7.0879116947 | 7.2296071296 | 0.0200775963
