Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 328,328,328
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.40901451525820498034
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.6066018945 | 1.3173914982
	7.4588251313 | 7.5536038990 | 0.0089830148
	7.4588251313 | 6.0901795528 | 1.8731907196
	7.4588251313 | 7.9160548034 | 0.2090589730
	7.4588251313 | 7.7412318422 | 0.0797535504
	7.4588251313 | 7.3253954877 | 0.0178034698
	7.4588251313 | 6.1392020691 | 1.7414050263
	7.4588251313 | 6.3747456566 | 1.1752283074
	7.4588251313 | 8.1283994962 | 0.4483298302
	7.4588251313 | 8.2136356749 | 0.5697389567
	7.4588251313 | 6.1395971479 | 1.7403624723
	7.4588251313 | 7.6026186481 | 0.0206765755
	7.4588251313 | 7.5835774670 | 0.0155631453
	7.4588251313 | 5.9698283054 | 2.2171115474
	7.4588251313 | 7.5969849296 | 0.0190881299
	7.4588251313 | 7.4589640316 | 0.0000000193
	7.4588251313 | 5.9802057835 | 2.1863151757
	7.4588251313 | 7.8824698672 | 0.1794748622
	7.4588251313 | 7.3905450709 | 0.0046621667
	7.4588251313 | 8.0775019642 | 0.3827610236
	7.4588251313 | 8.0139292881 | 0.3081406249
	7.4588251313 | 7.5038008986 | 0.0020228196
	7.4588251313 | 7.9275483806 | 0.2197014844
	7.4588251313 | 7.4440445401 | 0.0002184659
	7.4588251313 | 7.6608788408 | 0.0408257015
	7.4588251313 | 7.4925943507 | 0.0011403602
	7.4588251313 | 8.5557711627 | 1.2032905959
	7.4588251313 | 7.7788780062 | 0.1024338427
	7.4588251313 | 8.1581007566 | 0.4889864001
	7.4588251313 | 7.7251743749 | 0.0709419196
	7.4588251313 | 7.5095213104 | 0.0025701026
	7.4588251313 | 7.6102810871 | 0.0229389066
	7.4588251313 | 7.3603778868 | 0.0096918599
	7.4588251313 | 7.0999765534 | 0.1287723019
	7.4588251313 | 6.3872542890 | 1.1482640701
	7.4588251313 | 8.2586132899 | 0.6396610986
	7.4588251313 | 7.8770581136 | 0.1749188275
	7.4588251313 | 7.9154201208 | 0.2084789845
	7.4588251313 | 7.2270556651 | 0.0537170855
	7.4588251313 | 8.0958456017 | 0.4057950797
