Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 209,209,209
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.28843870323115172738
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7248261629 | 0.0707565488
	7.4588251313 | 5.8876913010 | 2.4684615126
	7.4588251313 | 8.1287942430 | 0.4488586107
	7.4588251313 | 7.5754195284 | 0.0135942534
	7.4588251313 | 7.2648991163 | 0.0376072993
	7.4588251313 | 8.1045078384 | 0.4169061583
	7.4588251313 | 7.4558263247 | 0.0000089928
	7.4588251313 | 7.8003055272 | 0.1166088608
	7.4588251313 | 7.5824056577 | 0.0152721465
	7.4588251313 | 7.9131789859 | 0.2064374252
	7.4588251313 | 6.3359239471 | 1.2609070694
	7.4588251313 | 8.1727610870 | 0.5097045488
	7.4588251313 | 7.6504192731 | 0.0367083152
	7.4588251313 | 6.3105593871 | 1.3185142193
	7.4588251313 | 7.4887313082 | 0.0008943794
	7.4588251313 | 7.4164776093 | 0.0017933126
	7.4588251313 | 7.9798537102 | 0.2714707800
	7.4588251313 | 7.5166662562 | 0.0033455957
	7.4588251313 | 7.7640779662 | 0.0931792932
	7.4588251313 | 6.3961574134 | 1.1292626786
	7.4588251313 | 8.2047200271 | 0.5563591955
	7.4588251313 | 6.6795399480 | 0.6072853969
	7.4588251313 | 7.8554353184 | 0.1572996405
	7.4588251313 | 5.7776458107 | 2.8263639081
	7.4588251313 | 7.9526316996 | 0.2438449269
	7.4588251313 | 7.1785418436 | 0.0785587213
	7.4588251313 | 7.7594334772 | 0.0903653776
	7.4588251313 | 7.2942471903 | 0.0270858987
	7.4588251313 | 7.8994964406 | 0.1941912028
	7.4588251313 | 7.9572302772 | 0.2484076894
	7.4588251313 | 6.3985888485 | 1.1241009752
	7.4588251313 | 7.8390839240 | 0.1445967494
	7.4588251313 | 7.7744969907 | 0.0996487228
	7.4588251313 | 8.1204281191 | 0.4377185135
	7.4588251313 | 6.5357594064 | 0.8520503325
	7.4588251313 | 6.1196491904 | 1.7933922005
	7.4588251313 | 7.1831547885 | 0.0759941379
	7.4588251313 | 7.7832829041 | 0.1052728463
	7.4588251313 | 6.9359442702 | 0.2734043949
	7.4588251313 | 7.2731542408 | 0.0344736796
