Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 359,359,359
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.28911252731801972971
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9171593972 | 0.2100702993
	7.4588251313 | 7.5281167242 | 0.0048013249
	7.4588251313 | 7.2929378611 | 0.0275185864
	7.4588251313 | 7.5721573169 | 0.0128441843
	7.4588251313 | 6.9850641618 | 0.2244494562
	7.4588251313 | 7.3416281426 | 0.0137351341
	7.4588251313 | 7.6799595077 | 0.0489004124
	7.4588251313 | 7.9996214537 | 0.2924606624
	7.4588251313 | 7.8860318516 | 0.1825055819
	7.4588251313 | 7.7121164626 | 0.0641564985
	7.4588251313 | 7.4535557817 | 0.0000277660
	7.4588251313 | 6.0361698838 | 2.0239479532
	7.4588251313 | 7.4211844612 | 0.0014168200
	7.4588251313 | 7.4033831830 | 0.0030738096
	7.4588251313 | 7.1004170465 | 0.1284563553
	7.4588251313 | 7.3279959091 | 0.0171162854
	7.4588251313 | 7.2520517864 | 0.0427552161
	7.4588251313 | 7.0934291750 | 0.1335142048
	7.4588251313 | 6.6031307300 | 0.7322129084
	7.4588251313 | 6.5814069034 | 0.7698627466
	7.4588251313 | 7.6313584774 | 0.0297677555
	7.4588251313 | 6.2541329578 | 1.4512832328
	7.4588251313 | 7.6513408579 | 0.0370623050
	7.4588251313 | 7.4988153658 | 0.0015992189
	7.4588251313 | 7.3762746674 | 0.0068145791
	7.4588251313 | 5.5984115667 | 3.4611386312
	7.4588251313 | 7.4502325535 | 0.0000738324
	7.4588251313 | 7.8217433470 | 0.1317096313
	7.4588251313 | 6.4520692962 | 1.0135573114
	7.4588251313 | 7.5007485671 | 0.0017575745
	7.4588251313 | 6.1836798674 | 1.6259954441
	7.4588251313 | 7.8317350566 | 0.1390618124
	7.4588251313 | 5.6694505167 | 3.2018615114
	7.4588251313 | 8.0060650835 | 0.2994715653
	7.4588251313 | 6.5426205041 | 0.8394309189
	7.4588251313 | 6.5100642433 | 0.9001472225
	7.4588251313 | 7.3063973960 | 0.0232342145
	7.4588251313 | 7.5052958410 | 0.0021595269
	7.4588251313 | 6.9615250816 | 0.2473073394
	7.4588251313 | 7.6806954511 | 0.0492264388
