Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 94,94,94
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 19.47769025359572481193
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 46.8083122678 | 1.3365205932
	3.6193580194 | 7.5035909458 | 15.0872654264
	14.8101968258 | 18.6298041169 | 14.5893998578
	95.6802585245 | 95.4583227684 | 0.0492554798
	80.7599408181 | 83.5210287944 | 7.6236068130
	151.9124776000 | 149.0179639282 | 8.3782093962
	38.1071303166 | 37.9675327610 | 0.0194874775
	60.5283449415 | 58.6689781513 | 3.4572448607
	15.7713610460 | 15.4776463525 | 0.0862683211
	26.9295441315 | 24.1350890117 | 7.8089794161
	45.3353975536 | 41.9875935355 | 11.2077917441
	26.9394855072 | 25.2960419972 | 2.7009065709
	18.7386443260 | 18.0003646896 | 0.5450568215
	12.9336643570 | 15.0796561160 | 4.6052806297
	14.2649027747 | 14.3968453642 | 0.0174088469
	41.8627761972 | 41.5701502882 | 0.0856299226
	23.8797765501 | 22.7759858419 | 1.2183539275
	13.8573527199 | 12.8179374834 | 1.0803840339
	14.6417113659 | 12.6654272892 | 3.9056987516
	7.6741391471 | 11.8250933061 | 17.2304204298
	21.0954875292 | 19.8392915715 | 1.5780282841
	7.3071484354 | 10.6007845352 | 10.8480387578
	8.1531554515 | 8.2141115627 | 0.0037156475
	17.5377826988 | 19.8347355098 | 5.2759922160
	16.0668745556 | 16.9410571569 | 0.7641952206
	12.1911370473 | 12.9481373865 | 0.5730495135
	8.8726714451 | 12.1280825779 | 10.5977016432
	11.2864427278 | 9.0771685338 | 4.8808924645
	10.1091975389 | 10.2727354277 | 0.0267446411
	8.0182772777 | 9.3827959722 | 1.8619112677
	14.6978954500 | 14.7806224159 | 0.0068437509
	6.2137733467 | 18.8617274267 | 159.9707424102
	18.2282702253 | 15.8556443779 | 5.6293534121
	10.7750992010 | 14.3620334959 | 12.8660976359
	10.2547250236 | 10.2110695788 | 0.0019057979
	5.8496227769 | 12.1280825779 | 39.4190574725
	7.5810516990 | 7.7348168143 | 0.0236437107
	8.4908655969 | 11.7041508176 | 10.3252019100
	6.0780658615 | 7.3979493610 | 1.7420924523
	7.0879116947 | 10.5450839621 | 11.9520400862
