Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 326,326,326
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.12931575242238935175
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.3830617731 | 0.0057400864
	7.4588251313 | 6.6199030228 | 0.7037903040
	7.4588251313 | 7.4304658555 | 0.0008042485
	7.4588251313 | 7.7754957171 | 0.1002802599
	7.4588251313 | 7.4151323991 | 0.0019090548
	7.4588251313 | 7.5413396376 | 0.0068086438
	7.4588251313 | 6.1556208063 | 1.6983415126
	7.4588251313 | 7.6502561431 | 0.0366458323
	7.4588251313 | 7.3613352608 | 0.0095042748
	7.4588251313 | 6.0844999128 | 1.8887698062
	7.4588251313 | 7.4051991467 | 0.0028757462
	7.4588251313 | 6.0723792706 | 1.9222321246
	7.4588251313 | 7.6814426605 | 0.0495585643
	7.4588251313 | 8.0244490985 | 0.3199304723
	7.4588251313 | 8.3386420603 | 0.7740778287
	7.4588251313 | 7.9396980579 | 0.2312387716
	7.4588251313 | 7.5160115529 | 0.0032702868
	7.4588251313 | 6.9066335864 | 0.3049155022
	7.4588251313 | 7.4779242367 | 0.0003647758
	7.4588251313 | 8.1711860061 | 0.5074580159
	7.4588251313 | 7.8416449111 | 0.1465509838
	7.4588251313 | 8.2409664585 | 0.6117450557
	7.4588251313 | 7.4198243926 | 0.0015210576
	7.4588251313 | 7.3157944272 | 0.0204577823
	7.4588251313 | 7.7863623169 | 0.1072806080
	7.4588251313 | 8.1536184208 | 0.4827377151
	7.4588251313 | 5.9981303093 | 2.1336293631
	7.4588251313 | 8.2178858419 | 0.5761731623
	7.4588251313 | 8.3148817330 | 0.7328329054
	7.4588251313 | 7.8563998477 | 0.1580656551
	7.4588251313 | 7.5815087505 | 0.0150512704
	7.4588251313 | 6.8210324708 | 0.4067794778
	7.4588251313 | 7.5493252052 | 0.0081902634
	7.4588251313 | 7.0524531297 | 0.1651382037
	7.4588251313 | 6.4485719682 | 1.0206114534
	7.4588251313 | 7.9321659938 | 0.2240515721
	7.4588251313 | 7.9084705635 | 0.2021810147
	7.4588251313 | 8.0473744178 | 0.3463902626
	7.4588251313 | 7.9880944381 | 0.2801259991
	7.4588251313 | 6.5405557451 | 0.8432186655
