Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 271,271,271
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 18.02920346832093656531
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 42.6251208989 | 9.1634042169
	3.6193580194 | 4.7804990497 | 1.3482484923
	14.8101968258 | 15.7890036117 | 0.9580627241
	95.6802585245 | 91.6739506260 | 16.0505029775
	80.7599408181 | 83.1157837030 | 5.5499956985
	151.9124776000 | 148.4262697166 | 12.1536454067
	38.1071303166 | 37.9792362431 | 0.0163568940
	60.5283449415 | 59.4616182171 | 1.1379059047
	15.7713610460 | 20.2341643147 | 19.9166130152
	26.9295441315 | 28.0678558715 | 1.2957536175
	45.3353975536 | 43.6063790091 | 2.9895051273
	26.9394855072 | 28.8953490638 | 3.8254022518
	18.7386443260 | 19.4089736176 | 0.4493413592
	12.9336643570 | 13.3542616053 | 0.1769020452
	14.2649027747 | 14.6282191348 | 0.1319987775
	41.8627761972 | 38.2983937956 | 12.7048219049
	23.8797765501 | 24.0333546086 | 0.0235862200
	13.8573527199 | 13.0201083875 | 0.7009780722
	14.6417113659 | 15.2836681718 | 0.4121085407
	7.6741391471 | 9.6194277159 | 3.7841476161
	21.0954875292 | 20.4028526172 | 0.4797431214
	7.3071484354 | 20.1849373551 | 165.8374474600
	8.1531554515 | 8.2045308994 | 0.0026394367
	17.5377826988 | 17.2227332272 | 0.0992561696
	16.0668745556 | 14.3812045140 | 2.8414834889
	12.1911370473 | 12.9158702353 | 0.5252381938
	8.8726714451 | 10.6639810429 | 3.2087900752
	11.2864427278 | 12.6829407165 | 1.9502066324
	10.1091975389 | 9.7284190542 | 0.1449922544
	8.0182772777 | 8.4144321466 | 0.1569386801
	14.6978954500 | 18.1176254873 | 11.6945535283
	6.2137733467 | 7.0529915813 | 0.7042872453
	18.2282702253 | 20.4013515623 | 4.7222824972
	10.7750992010 | 15.3212078295 | 20.6671036618
	10.2547250236 | 11.9323442605 | 2.8144063040
	5.8496227769 | 5.3444359107 | 0.2552137698
	7.5810516990 | 11.4035354425 | 14.6113819696
	8.4908655969 | 8.7392412941 | 0.0616904870
	6.0780658615 | 6.2688171197 | 0.0363860425
	7.0879116947 | 8.2915959648 | 1.4488558219
