Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 279,279,279
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 23.20541294452282343741
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.1423172327 | 0.2600135076
	3.6193580194 | 7.6778147606 | 16.4710711204
	14.8101968258 | 16.2683727688 | 2.1262770807
	95.6802585245 | 90.5438406978 | 26.3827880902
	80.7599408181 | 85.6123410713 | 23.5457882175
	151.9124776000 | 144.9387773100 | 48.6324957349
	38.1071303166 | 37.9131731614 | 0.0376193780
	60.5283449415 | 61.0121836116 | 0.2340998586
	15.7713610460 | 14.5369958640 | 1.5236574026
	26.9295441315 | 28.8782168183 | 3.7973252406
	45.3353975536 | 43.8499401678 | 2.2065836452
	26.9394855072 | 29.5125068027 | 6.6204385870
	18.7386443260 | 17.8376106417 | 0.8118617002
	12.9336643570 | 11.9207908856 | 1.0259126691
	14.2649027747 | 20.5433763049 | 39.4192298690
	41.8627761972 | 40.0816971958 | 3.1722424092
	23.8797765501 | 23.6631021081 | 0.0469478138
	13.8573527199 | 18.4005260537 | 20.6404239414
	14.6417113659 | 14.2246547642 | 0.1739362090
	7.6741391471 | 10.8152601033 | 9.8666408616
	21.0954875292 | 24.8746291776 | 14.2819115980
	7.3071484354 | 11.5638467598 | 18.1194806253
	8.1531554515 | 9.3748864274 | 1.4926265776
	17.5377826988 | 18.3391838996 | 0.6422438847
	16.0668745556 | 16.7837675798 | 0.5139356082
	12.1911370473 | 10.3182710152 | 3.5076271739
	8.8726714451 | 14.8471108469 | 35.6939261660
	11.2864427278 | 13.2767904999 | 3.9614842537
	10.1091975389 | 15.3512387218 | 27.4789957634
	8.0182772777 | 10.3976819948 | 5.6615668079
	14.6978954500 | 14.4796118330 | 0.0476477374
	6.2137733467 | 11.8821471555 | 32.1304616363
	18.2282702253 | 15.9122289802 | 5.3640470490
	10.7750992010 | 13.1217962316 | 5.5069869531
	10.2547250236 | 16.6140478620 | 40.4409869623
	5.8496227769 | 11.4351225809 | 31.1978080603
	7.5810516990 | 13.8976205037 | 39.8990414655
	8.4908655969 | 14.1011656095 | 31.4754662313
	6.0780658615 | 11.4351225809 | 28.6980566948
	7.0879116947 | 9.4077253382 | 5.3815353403
