Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 149,149,149
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 18.44570554466941203486
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.3132246110 | 18.8269888471
	3.6193580194 | 6.4635581273 | 8.0894742540
	14.8101968258 | 13.7812779412 | 1.0586740711
	95.6802585245 | 91.4167303505 | 18.1776724904
	80.7599408181 | 80.2441265197 | 0.2660643904
	151.9124776000 | 150.6543067104 | 1.5829939875
	38.1071303166 | 39.7558517616 | 2.7182824033
	60.5283449415 | 59.1197431137 | 1.9841591094
	15.7713610460 | 15.0152074212 | 0.5717683043
	26.9295441315 | 27.5972516893 | 0.4458333828
	45.3353975536 | 47.0574765293 | 2.9655559983
	26.9394855072 | 25.2124609159 | 2.9826139391
	18.7386443260 | 24.1581104809 | 29.3706134042
	12.9336643570 | 19.8024227877 | 47.1798423784
	14.2649027747 | 17.2139440903 | 8.6968446811
	41.8627761972 | 41.4799555618 | 0.1465516389
	23.8797765501 | 24.8731541199 | 0.9867989961
	13.8573527199 | 19.5366470108 | 32.2543836434
	14.6417113659 | 14.8965233081 | 0.0649291259
	7.6741391471 | 12.5783134165 | 24.0509252647
	21.0954875292 | 21.1203680176 | 0.0006190387
	7.3071484354 | 7.7841426418 | 0.2275234730
	8.1531554515 | 10.7154742299 | 6.5654775225
	17.5377826988 | 14.8548195122 | 7.1982914608
	16.0668745556 | 13.7631092670 | 5.3073345046
	12.1911370473 | 10.8357799211 | 1.8369929396
	8.8726714451 | 9.5372993974 | 0.4417303149
	11.2864427278 | 13.7812779412 | 6.2242027419
	10.1091975389 | 10.1901970015 | 0.0065609129
	8.0182772777 | 10.2839144324 | 5.1331117166
	14.6978954500 | 15.7840053573 | 1.1796347308
	6.2137733467 | 6.4635581273 | 0.0623924366
	18.2282702253 | 16.5433461405 | 2.8389691716
	10.7750992010 | 10.1953979376 | 0.3360535549
	10.2547250236 | 18.2901258065 | 64.5676657406
	5.8496227769 | 6.1930164827 | 0.1179192372
	7.5810516990 | 10.5520981370 | 8.8271169371
	8.4908655969 | 8.3241772297 | 0.0277850117
	6.0780658615 | 10.8357799211 | 22.6358430728
	7.0879116947 | 9.1586261153 | 4.2878582114
