Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 242,242,242
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 5.01834564123182147455
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.3028074687 | 1.3363768361
	7.4588251313 | 6.8828359935 | 0.3317634869
	7.4588251313 | 6.6568550814 | 0.6431559609
	7.4588251313 | 6.2444132071 | 1.4747963216
	7.4588251313 | 6.2638111963 | 1.4280583047
	7.4588251313 | 9.1624387615 | 2.9022994011
	7.4588251313 | 7.9930266897 | 0.2853713050
	7.4588251313 | 6.7389251810 | 0.5182559384
	7.4588251313 | 7.3222362129 | 0.0186565326
	7.4588251313 | 6.1403151226 | 1.7384686431
	7.4588251313 | 8.3930158829 | 0.8727123604
	7.4588251313 | 8.4558414202 | 0.9940414803
	7.4588251313 | 7.5879748471 | 0.0166796491
	7.4588251313 | 7.7026558248 | 0.0594534071
	7.4588251313 | 8.3114682169 | 0.7270002314
	7.4588251313 | 6.2546660056 | 1.4499992000
	7.4588251313 | 7.9827757195 | 0.2745242189
	7.4588251313 | 7.9562710312 | 0.2474524233
	7.4588251313 | 8.3575086209 | 0.8076320145
	7.4588251313 | 8.3666160306 | 0.8240843170
	7.4588251313 | 8.1514773197 | 0.4797670541
	7.4588251313 | 8.1451955620 | 0.4711043682
	7.4588251313 | 6.9721037203 | 0.2368977319
	7.4588251313 | 7.6222823912 | 0.0267182758
	7.4588251313 | 7.8555965004 | 0.1574275193
	7.4588251313 | 8.0891679963 | 0.3973321275
	7.4588251313 | 8.0880483677 | 0.3959218812
	7.4588251313 | 7.9216182404 | 0.2141774618
	7.4588251313 | 8.7001463947 | 1.5408784791
	7.4588251313 | 7.4350036937 | 0.0005674609
	7.4588251313 | 7.4166042687 | 0.0017826012
	7.4588251313 | 7.6364458860 | 0.0315491325
	7.4588251313 | 6.3894145775 | 1.1436389325
	7.4588251313 | 8.0137140645 | 0.3079017282
	7.4588251313 | 7.0780372978 | 0.1449993741
	7.4588251313 | 7.9012729271 | 0.1957600521
	7.4588251313 | 6.4710912917 | 0.9756181379
	7.4588251313 | 7.7716375639 | 0.0978516180
	7.4588251313 | 8.5367570445 | 1.1619372094
	7.4588251313 | 7.9600035391 | 0.2511797964
