Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 388,388,388
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.91772390883357601865
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6225847577 | 0.0268172152
	7.4588251313 | 7.5816968137 | 0.0150974503
	7.4588251313 | 6.0766675630 | 1.9103595436
	7.4588251313 | 7.7659286365 | 0.0943125629
	7.4588251313 | 8.1976522369 | 0.5458654920
	7.4588251313 | 7.8880870547 | 0.1842657989
	7.4588251313 | 7.6760978305 | 0.0472074258
	7.4588251313 | 8.2440096366 | 0.6165147074
	7.4588251313 | 5.8785437161 | 2.4972893510
	7.4588251313 | 8.0953245238 | 0.4051314767
	7.4588251313 | 7.6399928891 | 0.0328217565
	7.4588251313 | 7.6282793915 | 0.0287147463
	7.4588251313 | 7.7095563333 | 0.0628661357
	7.4588251313 | 7.4655073581 | 0.0000446522
	7.4588251313 | 8.0024740358 | 0.2955541313
	7.4588251313 | 7.3366734470 | 0.0149210340
	7.4588251313 | 7.6787569781 | 0.0483700173
	7.4588251313 | 9.3730204891 | 3.6641438680
	7.4588251313 | 7.6465692754 | 0.0352478636
	7.4588251313 | 8.0469879866 | 0.3459355444
	7.4588251313 | 7.7094654277 | 0.0628205582
	7.4588251313 | 5.9535300855 | 2.2659131748
	7.4588251313 | 5.9461411932 | 2.2882126966
	7.4588251313 | 7.9265923604 | 0.2188061806
	7.4588251313 | 7.8342952253 | 0.1409777915
	7.4588251313 | 6.3781582839 | 1.1678408350
	7.4588251313 | 8.2925198840 | 0.6950469408
	7.4588251313 | 7.9631662780 | 0.2543599923
	7.4588251313 | 8.1314964677 | 0.4524867269
	7.4588251313 | 8.0635071356 | 0.3656403263
	7.4588251313 | 7.9695351367 | 0.2608247096
	7.4588251313 | 7.7500992395 | 0.0848406061
	7.4588251313 | 6.2295170431 | 1.5111983757
	7.4588251313 | 8.1115631757 | 0.4260669546
	7.4588251313 | 8.2775708421 | 0.6703445389
	7.4588251313 | 6.3659260603 | 1.1944283793
	7.4588251313 | 8.0899388285 | 0.3983044988
	7.4588251313 | 8.0454273972 | 0.3441022184
	7.4588251313 | 8.1727552012 | 0.5096961448
	7.4588251313 | 7.4340053565 | 0.0006160212
