Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 357,357,357
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.70173344500396694912
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.8396142110 | 14.5360576780
	3.6193580194 | 8.3489403437 | 22.3689489622
	14.8101968258 | 20.2183732360 | 29.2483720838
	95.6802585245 | 91.4407150580 | 17.9737288040
	80.7599408181 | 81.2200288636 | 0.2116810096
	151.9124776000 | 147.4722978849 | 19.7151959020
	38.1071303166 | 42.4868729060 | 19.1821451495
	60.5283449415 | 57.0496360414 | 12.1014156116
	15.7713610460 | 15.7478109117 | 0.0005546088
	26.9295441315 | 29.3783389508 | 5.9965960673
	45.3353975536 | 48.3852642550 | 9.3016868962
	26.9394855072 | 28.5281861876 | 2.5239698516
	18.7386443260 | 23.1998917065 | 19.9027281900
	12.9336643570 | 12.4620852338 | 0.2223868694
	14.2649027747 | 18.4829644753 | 17.7920445105
	41.8627761972 | 41.1350944657 | 0.5295207024
	23.8797765501 | 22.7009507942 | 1.3896301628
	13.8573527199 | 14.2578490246 | 0.1603972901
	14.6417113659 | 11.6153278611 | 9.1589971181
	7.6741391471 | 14.6342542879 | 48.4432027726
	21.0954875292 | 23.3263823158 | 4.9768915489
	7.3071484354 | 11.7294806663 | 19.5570223609
	8.1531554515 | 9.0850043270 | 0.8683423268
	17.5377826988 | 18.5632279109 | 1.0515378829
	16.0668745556 | 20.2109200932 | 17.1731134180
	12.1911370473 | 13.6107092165 | 2.0151851437
	8.8726714451 | 13.1749460705 | 18.5095669523
	11.2864427278 | 13.1121264435 | 3.3331210298
	10.1091975389 | 11.7442763378 | 2.6734826788
	8.0182772777 | 9.7383248086 | 2.9585635087
	14.6978954500 | 10.6320746955 | 16.5308984079
	6.2137733467 | 11.0702122948 | 23.5849992560
	18.2282702253 | 23.6847744327 | 29.7734381645
	10.7750992010 | 12.4188527871 | 2.7019258516
	10.2547250236 | 10.7729873306 | 0.2685958188
	5.8496227769 | 10.7175808696 | 23.6970159923
	7.5810516990 | 10.7175808696 | 9.8378152381
	8.4908655969 | 16.7097342807 | 67.5498024412
	6.0780658615 | 6.7152179412 | 0.4059627727
	7.0879116947 | 11.2282209070 | 17.1421603735
