Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 100,100,100
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 17.92575081538095460587
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 41.5454423230 | 16.8657249769
	3.6193580194 | 5.7781304014 | 4.6602981974
	14.8101968258 | 15.9330043759 | 1.2606967946
	95.6802585245 | 94.8757213441 | 0.6472800747
	80.7599408181 | 81.8351202757 | 1.1560108660
	151.9124776000 | 148.7014914858 | 10.3104318253
	38.1071303166 | 37.8188186636 | 0.0831236092
	60.5283449415 | 61.3560131296 | 0.6850346296
	15.7713610460 | 16.3251362885 | 0.3066670192
	26.9295441315 | 27.8634708371 | 0.8722190914
	45.3353975536 | 43.9888266544 | 1.8132531867
	26.9394855072 | 27.1667550248 | 0.0516514336
	18.7386443260 | 21.0336863664 | 5.2672179673
	12.9336643570 | 14.1222782815 | 1.4128030615
	14.2649027747 | 19.7035588554 | 29.5789799648
	41.8627761972 | 38.4718295584 | 11.4985191072
	23.8797765501 | 26.0897650292 | 4.8840490778
	13.8573527199 | 15.0131484343 | 1.3358637336
	14.6417113659 | 17.8671978032 | 10.4037627574
	7.6741391471 | 10.7423725571 | 9.4140562583
	21.0954875292 | 23.9354224463 | 8.0652303331
	7.3071484354 | 7.9030069121 | 0.3550473243
	8.1531554515 | 15.0131484343 | 47.0595037253
	17.5377826988 | 17.4250527945 | 0.0127080313
	16.0668745556 | 14.4946792119 | 2.4717981987
	12.1911370473 | 14.7291503481 | 6.4415115150
	8.8726714451 | 8.7363448654 | 0.0185849363
	11.2864427278 | 13.6037902924 | 5.3700997348
	10.1091975389 | 12.2752394688 | 4.6917376422
	8.0182772777 | 9.7057634687 | 2.8476096449
	14.6978954500 | 14.0201003953 | 0.4594061361
	6.2137733467 | 8.6278275058 | 5.8276574829
	18.2282702253 | 19.7165560450 | 2.2149946810
	10.7750992010 | 11.5312490721 | 0.5717626276
	10.2547250236 | 11.7565674399 | 2.2555306434
	5.8496227769 | 7.1624856029 | 1.7236087998
	7.5810516990 | 11.5312490721 | 15.6040592871
	8.4908655969 | 18.6001784628 | 102.1982066208
	6.0780658615 | 6.6543679163 | 0.3321240584
	7.0879116947 | 7.6390171651 | 0.3037172395
