Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 170,170,170
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 25.24568033260938904050
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.8414135940 | 0.0357895131
	3.6193580194 | 5.9994546687 | 5.6648600602
	14.8101968258 | 18.9009173737 | 16.7339946004
	95.6802585245 | 95.2957809477 | 0.1478230071
	80.7599408181 | 79.2195954378 | 2.3726638906
	151.9124776000 | 145.7724760434 | 37.6996191146
	38.1071303166 | 36.2068254774 | 3.6111584816
	60.5283449415 | 63.0762576054 | 6.4918589429
	15.7713610460 | 15.0444365603 | 0.5284192079
	26.9295441315 | 26.4996746484 | 0.1847877725
	45.3353975536 | 45.2331200997 | 0.0104606776
	26.9394855072 | 24.7389146635 | 4.8425120382
	18.7386443260 | 19.3291513503 | 0.3486985458
	12.9336643570 | 14.5683511537 | 2.6722009232
	14.2649027747 | 15.5456373957 | 1.6402811696
	41.8627761972 | 43.2066882300 | 1.8060995518
	23.8797765501 | 24.4686968683 | 0.3468271411
	13.8573527199 | 12.8371387587 | 1.0408365266
	14.6417113659 | 14.1097074593 | 0.2830281566
	7.6741391471 | 8.7446351950 | 1.1459617886
	21.0954875292 | 17.2734706150 | 14.6078132929
	7.3071484354 | 9.1294067521 | 3.3206253729
	8.1531554515 | 6.0660619491 | 4.3559592875
	17.5377826988 | 17.5057216219 | 0.0010279127
	16.0668745556 | 21.1713981965 | 26.0561616006
	12.1911370473 | 12.6818053720 | 0.2407554049
	8.8726714451 | 9.7458000325 | 0.7623535301
	11.2864427278 | 9.6223934399 | 2.7690600328
	10.1091975389 | 13.8343845392 | 13.8770181875
	8.0182772777 | 8.2438135298 | 0.0508666010
	14.6978954500 | 14.8247658013 | 0.0160960860
	6.2137733467 | 12.4385409281 | 38.7477314423
	18.2282702253 | 16.6970153264 | 2.3447415654
	10.7750992010 | 21.8845456141 | 123.4197996046
	10.2547250236 | 8.2904230954 | 3.8584820654
	5.8496227769 | 19.9002516275 | 197.4201710966
	7.5810516990 | 18.0044035986 | 108.6462648244
	8.4908655969 | 9.7749056662 | 1.6487588996
	6.0780658615 | 8.5590972730 | 6.1555168648
	7.0879116947 | 8.2867822776 | 1.4372906744
